Scenario,Model,Seed,TotalReward,TotalDelays,TotalCancelledFlights,ScenarioTime,ScenarioSteps,ScenarioResolvedConflicts,SolutionSlack,TailSwaps,ActualDisruptedFlights,Reward_delay_penalty_total,Reward_cancel_penalty,Reward_inaction_penalty,Reward_proactive_bonus,Reward_time_penalty,Reward_final_conflict_resolution_reward
deterministic_Scenario_00001,greedy_reactive,2,54784.399999999994,0.0,1,0.6852343082427979,4,2,0.5935166327223353,2,3,0.0,-5000,-0.2,44.5,-60.0,60000
deterministic_Scenario_00001,greedy_reactive,3,54784.399999999994,0.0,1,0.6643807888031006,4,2,0.5935166327223353,2,3,0.0,-5000,-0.2,44.5,-60.0,60000
deterministic_Scenario_00001,greedy_reactive,4,54784.399999999994,0.0,1,0.7024343013763428,4,2,0.5935166327223353,2,3,0.0,-5000,-0.2,44.5,-60.0,60000
deterministic_Scenario_00001,greedy_reactive,5,54784.399999999994,0.0,1,0.7010774612426758,4,2,0.5935166327223353,2,3,0.0,-5000,-0.2,44.5,-60.0,60000
deterministic_Scenario_00002,myopic,1,-10363.2,0.0,2,0.052396297454833984,9,0,0.6185358255451714,1,2,0.0,-10000,0.0,6.75,-270.0,0
deterministic_Scenario_00002,myopic,2,-10363.2,0.0,2,0.03167533874511719,9,0,0.6185358255451714,1,2,0.0,-10000,0.0,6.75,-270.0,0
deterministic_Scenario_00002,myopic,3,-10363.2,0.0,2,0.055644989013671875,9,0,0.6185358255451714,1,2,0.0,-10000,0.0,6.75,-270.0,0
deterministic_Scenario_00002,myopic,4,-10363.2,0.0,2,0.046204328536987305,9,0,0.6185358255451714,1,2,0.0,-10000,0.0,6.75,-270.0,0
deterministic_Scenario_00002,myopic,5,-10363.2,0.0,2,0.03938412666320801,9,0,0.6185358255451714,1,2,0.0,-10000,0.0,6.75,-270.0,0
deterministic_Scenario_00002,proactive,1,-10270.0,0.0,2,0.03896474838256836,9,0,0.6185358255451714,0,2,0.0,-10000,0.0,0.0,-270.0,0
deterministic_Scenario_00002,proactive,2,-10270.0,0.0,2,0.042145729064941406,9,0,0.6185358255451714,0,2,0.0,-10000,0.0,0.0,-270.0,0
deterministic_Scenario_00002,proactive,3,-10270.0,0.0,2,0.03548431396484375,9,0,0.6185358255451714,0,2,0.0,-10000,0.0,0.0,-270.0,0
deterministic_Scenario_00002,proactive,4,-10270.0,0.0,2,0.03115057945251465,9,0,0.6185358255451714,0,2,0.0,-10000,0.0,0.0,-270.0,0
deterministic_Scenario_00002,proactive,5,-10270.0,0.0,2,0.04086613655090332,9,0,0.6185358255451714,0,2,0.0,-10000,0.0,0.0,-270.0,0
deterministic_Scenario_00002,reactive,1,-10271.599999999999,0.0,2,0.04678082466125488,9,0,0.6185358255451714,0,2,0.0,-10000,-1.5999999999999999,0.0,-270.0,0
deterministic_Scenario_00002,reactive,2,-10271.599999999999,0.0,2,0.0346224308013916,9,0,0.6185358255451714,0,2,0.0,-10000,-1.5999999999999999,0.0,-270.0,0
deterministic_Scenario_00002,reactive,3,-10271.599999999999,0.0,2,0.03352713584899902,9,0,0.6185358255451714,0,2,0.0,-10000,-1.5999999999999999,0.0,-270.0,0
deterministic_Scenario_00002,reactive,4,-10271.599999999999,0.0,2,0.03480386734008789,9,0,0.6185358255451714,0,2,0.0,-10000,-1.5999999999999999,0.0,-270.0,0
deterministic_Scenario_00002,reactive,5,-10271.599999999999,0.0,2,0.038500070571899414,9,0,0.6185358255451714,0,2,0.0,-10000,-1.5999999999999999,0.0,-270.0,0
deterministic_Scenario_00002,myopic,1,-17389.6,141.0,2,0.056459903717041016,9,0,0.6185358255451714,1,2,-7050.0,-10000,-0.2,30.650000000000002,-270.0,0
deterministic_Scenario_00002,myopic,2,-17389.6,141.0,2,0.050986289978027344,9,0,0.6185358255451714,1,2,-7050.0,-10000,-0.2,30.650000000000002,-270.0,0
deterministic_Scenario_00002,myopic,3,-17389.6,141.0,2,0.027361392974853516,9,0,0.6185358255451714,1,2,-7050.0,-10000,-0.2,30.650000000000002,-270.0,0
deterministic_Scenario_00002,myopic,4,-17389.6,141.0,2,0.03626441955566406,9,0,0.6185358255451714,1,2,-7050.0,-10000,-0.2,30.650000000000002,-270.0,0
deterministic_Scenario_00002,myopic,5,-17389.6,141.0,2,0.03138852119445801,9,0,0.6185358255451714,1,2,-7050.0,-10000,-0.2,30.650000000000002,-270.0,0
deterministic_Scenario_00002,proactive,1,-10328.4,0.0,2,0.04054403305053711,9,0,0.6185358255451713,1,2,0.0,-10000,0.0,41.6,-270.0,0
deterministic_Scenario_00002,proactive,2,-10328.4,0.0,2,0.047772884368896484,9,0,0.6185358255451713,1,2,0.0,-10000,0.0,41.6,-270.0,0
deterministic_Scenario_00002,proactive,3,-10328.4,0.0,2,0.03477740287780762,9,0,0.6185358255451713,1,2,0.0,-10000,0.0,41.6,-270.0,0
deterministic_Scenario_00002,proactive,4,-10328.4,0.0,2,0.038527488708496094,9,0,0.6185358255451713,1,2,0.0,-10000,0.0,41.6,-270.0,0
deterministic_Scenario_00002,proactive,5,-10328.4,0.0,2,0.039540767669677734,9,0,0.6185358255451713,1,2,0.0,-10000,0.0,41.6,-270.0,0
deterministic_Scenario_00002,reactive,1,-10271.4,0.0,2,0.036490678787231445,9,0,0.6185358255451714,0,2,0.0,-10000,-1.4,0.0,-270.0,0
deterministic_Scenario_00002,reactive,2,-10271.4,0.0,2,0.04678750038146973,9,0,0.6185358255451714,0,2,0.0,-10000,-1.4,0.0,-270.0,0
deterministic_Scenario_00002,reactive,3,-10271.4,0.0,2,0.035002708435058594,9,0,0.6185358255451714,0,2,0.0,-10000,-1.4,0.0,-270.0,0
deterministic_Scenario_00002,reactive,4,-10271.4,0.0,2,0.06503558158874512,9,0,0.6185358255451714,0,2,0.0,-10000,-1.4,0.0,-270.0,0
deterministic_Scenario_00002,reactive,5,-10271.4,0.0,2,0.03441166877746582,9,0,0.6185358255451714,0,2,0.0,-10000,-1.4,0.0,-270.0,0
deterministic_Scenario_00002,greedy_reactive,1,-10271.0,0.0,2,0.6646184921264648,9,0,0.6185358255451714,0,2,0.0,-10000,-1.0,0.0,-270.0,0
deterministic_Scenario_00002,greedy_reactive,2,-10271.0,0.0,2,0.6499521732330322,9,0,0.6185358255451714,0,2,0.0,-10000,-1.0,0.0,-270.0,0
