Scenario,Model,Seed,TotalReward,TotalDelays,TotalCancelledFlights,ScenarioTime,ScenarioSteps,ScenarioResolvedConflicts,SolutionSlack,TailSwaps,ActualDisruptedFlights,Reward_delay_penalty_total,Reward_cancel_penalty,Reward_inaction_penalty,Reward_proactive_bonus,Reward_time_penalty,Reward_final_conflict_resolution_reward,ScenarioSlack,TotalFlights,TotalFlightMinutes,FullyDisruptedCount,UncertainCount,AvgAircraftProbability,AvgUncertaintyProbability,TotalAircraft,ScenarioCategory
deterministic_Scenario_00001,DQN Proactive-U,1,-40019.5,0.0,8,0.1244542598724365,7,0,0.4613306315433974,0,1,0.0,-40000,0.0,148.35,-168.0,0,0.32291666666666663,23,1429,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00001,DQN Proactive-U,2,-40019.5,0.0,8,0.0442512035369873,7,0,0.4613306315433974,0,1,0.0,-40000,0.0,148.35,-168.0,0,0.32291666666666663,23,1429,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00001,DQN Proactive-U,3,-40019.5,0.0,8,0.0355472564697265,7,0,0.4613306315433974,0,1,0.0,-40000,0.0,148.35,-168.0,0,0.32291666666666663,23,1429,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00001,DQN Proactive-U,4,-40019.5,0.0,8,0.0487785339355468,7,0,0.4613306315433974,0,1,0.0,-40000,0.0,148.35,-168.0,0,0.32291666666666663,23,1429,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00001,DQN Proactive-U,5,-40019.5,0.0,8,0.0375592708587646,7,0,0.4613306315433974,0,1,0.0,-40000,0.0,148.35,-168.0,0,0.32291666666666663,23,1429,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00001,DQN Reactive,1,-15147.1,0.0,3,0.0657877922058105,7,0,0.5772200772200772,0,1,0.0,-15000,-1.0,21.950000000000003,-168.0,0,0.32291666666666663,23,1429,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00001,DQN Reactive,2,-15147.1,0.0,3,0.0315947532653808,7,0,0.5772200772200772,0,1,0.0,-15000,-1.0,21.950000000000003,-168.0,0,0.32291666666666663,23,1429,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00001,DQN Reactive,3,-15147.1,0.0,3,0.0473194122314453,7,0,0.5772200772200772,0,1,0.0,-15000,-1.0,21.950000000000003,-168.0,0,0.32291666666666663,23,1429,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00001,DQN Reactive,4,-15147.1,0.0,3,0.0481407642364501,7,0,0.5772200772200772,0,1,0.0,-15000,-1.0,21.950000000000003,-168.0,0,0.32291666666666663,23,1429,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00001,DQN Reactive,5,-15147.1,0.0,3,0.0397005081176757,7,0,0.5772200772200772,0,1,0.0,-15000,-1.0,21.950000000000003,-168.0,0,0.32291666666666663,23,1429,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00001,Greedy Reactive,1,-5169.0,0.0,1,0.5386209487915039,7,0,0.648005148005148,0,1,0.0,-5000,-1.0,0.0,-168.0,0,0.32291666666666663,23,1429,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00001,Greedy Reactive,2,-5169.0,0.0,1,0.4470167160034179,7,0,0.648005148005148,0,1,0.0,-5000,-1.0,0.0,-168.0,0,0.32291666666666663,23,1429,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00001,Greedy Reactive,3,-5169.0,0.0,1,0.453317642211914,7,0,0.648005148005148,0,1,0.0,-5000,-1.0,0.0,-168.0,0,0.32291666666666663,23,1429,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00001,Greedy Reactive,4,-5169.0,0.0,1,0.4389326572418213,7,0,0.648005148005148,0,1,0.0,-5000,-1.0,0.0,-168.0,0,0.32291666666666663,23,1429,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00001,Greedy Reactive,5,-5169.0,0.0,1,0.4562304019927978,7,0,0.648005148005148,0,1,0.0,-5000,-1.0,0.0,-168.0,0,0.32291666666666663,23,1429,1,0,0.16666666666666666,0.0,6,Deterministic
