Scenario,Model,Seed,TotalReward,TotalDelays,TotalCancelledFlights,ScenarioTime,ScenarioSteps,ScenarioResolvedConflicts,SolutionSlack,TailSwaps,ActualDisruptedFlights,Reward_delay_penalty_total,Reward_cancel_penalty,Reward_inaction_penalty,Reward_proactive_bonus,Reward_time_penalty,Reward_final_conflict_resolution_reward
deterministic_Scenario_00001,myopic,1,-6.0,0.0,0,10.123444080352783,1,0,0.6772088353413653,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00001,myopic,2,-6.0,0.0,0,0.0826873779296875,1,0,0.6772088353413653,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00001,myopic,3,-6.0,0.0,0,0.05675363540649414,1,0,0.6772088353413653,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00001,myopic,4,-6.0,0.0,0,0.059947967529296875,1,0,0.6772088353413653,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00001,myopic,5,-6.0,0.0,0,0.07072091102600098,1,0,0.6772088353413653,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00001,proactive,1,-6.0,0.0,0,0.04169631004333496,1,0,0.6772088353413653,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00001,proactive,2,-6.0,0.0,0,0.05200386047363281,1,0,0.6772088353413653,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00001,proactive,3,-6.0,0.0,0,0.06271886825561523,1,0,0.6772088353413653,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00001,proactive,4,-6.0,0.0,0,0.0689077377319336,1,0,0.6772088353413653,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00001,proactive,5,-6.0,0.0,0,0.06383109092712402,1,0,0.6772088353413653,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00001,reactive,1,-6.0,0.0,0,0.050798892974853516,1,0,0.6772088353413653,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00001,reactive,2,-6.0,0.0,0,0.06827735900878906,1,0,0.6772088353413653,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00001,reactive,3,-6.0,0.0,0,0.0493776798248291,1,0,0.6772088353413653,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00001,reactive,4,-6.0,0.0,0,0.06467771530151367,1,0,0.6772088353413653,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00001,reactive,5,-6.0,0.0,0,0.04645991325378418,1,0,0.6772088353413653,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00001,myopic,1,-6.0,0.0,0,0.05210256576538086,1,0,0.6772088353413653,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00001,myopic,2,-6.0,0.0,0,0.06395983695983887,1,0,0.6772088353413653,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00001,myopic,3,-6.0,0.0,0,0.05424237251281738,1,0,0.6772088353413653,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00001,myopic,4,-6.0,0.0,0,0.04686284065246582,1,0,0.6772088353413653,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00001,myopic,5,-6.0,0.0,0,0.05717110633850098,1,0,0.6772088353413653,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00001,proactive,1,-6.0,0.0,0,0.1488351821899414,1,0,0.6772088353413653,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00001,proactive,2,-6.0,0.0,0,0.06601452827453613,1,0,0.6772088353413653,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00001,proactive,3,-6.0,0.0,0,0.06664252281188965,1,0,0.6772088353413653,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00001,proactive,4,-6.0,0.0,0,0.05435442924499512,1,0,0.6772088353413653,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00001,proactive,5,-6.0,0.0,0,0.05106663703918457,1,0,0.6772088353413653,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00001,reactive,1,-6.0,0.0,0,0.04647254943847656,1,0,0.6772088353413653,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00001,reactive,2,-6.0,0.0,0,0.05517458915710449,1,0,0.6772088353413653,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00001,reactive,3,-6.0,0.0,0,0.06213831901550293,1,0,0.6772088353413653,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00001,reactive,4,-6.0,0.0,0,0.06253290176391602,1,0,0.6772088353413653,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00001,reactive,5,-6.0,0.0,0,0.05493807792663574,1,0,0.6772088353413653,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00001,greedy_reactive,1,-6.0,0.0,0,0.10174393653869629,1,0,0.6772088353413653,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00001,greedy_reactive,2,-6.0,0.0,0,0.02015829086303711,1,0,0.6772088353413653,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00001,greedy_reactive,3,-6.0,0.0,0,0.011278867721557617,1,0,0.6772088353413653,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00001,greedy_reactive,4,-6.0,0.0,0,0.024636507034301758,1,0,0.6772088353413653,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00001,greedy_reactive,5,-6.0,0.0,0,0.018100261688232422,1,0,0.6772088353413653,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00002,myopic,1,-5126.0,0.0,1,0.08777618408203125,6,0,0.6909822866344605,0,1,0.0,-5000,0.0,0.0,-126.0,0
deterministic_Scenario_00002,myopic,2,-5126.0,0.0,1,0.0839231014251709,6,0,0.6909822866344605,0,1,0.0,-5000,0.0,0.0,-126.0,0
deterministic_Scenario_00002,myopic,3,-5126.0,0.0,1,0.06647586822509766,6,0,0.6909822866344605,0,1,0.0,-5000,0.0,0.0,-126.0,0
deterministic_Scenario_00002,myopic,4,-5126.0,0.0,1,0.07017707824707031,6,0,0.6909822866344605,0,1,0.0,-5000,0.0,0.0,-126.0,0
deterministic_Scenario_00002,myopic,5,-5126.0,0.0,1,0.07472014427185059,6,0,0.6909822866344605,0,1,0.0,-5000,0.0,0.0,-126.0,0
deterministic_Scenario_00002,proactive,1,-6749.2,29.0,1,0.0719294548034668,6,0,0.6531202435312025,2,1,-1450.0,-5000,0.0,26.8,-126.0,0
deterministic_Scenario_00002,proactive,2,-6749.2,29.0,1,0.06556844711303711,6,0,0.6531202435312025,2,1,-1450.0,-5000,0.0,26.8,-126.0,0
