Scenario,Model,Seed,TotalReward,TotalDelays,TotalCancelledFlights,ScenarioTime,ScenarioSteps,ScenarioResolvedConflicts,SolutionSlack,TailSwaps,ActualDisruptedFlights,Reward_delay_penalty_total,Reward_cancel_penalty,Reward_inaction_penalty,Reward_proactive_bonus,Reward_time_penalty,Reward_final_conflict_resolution_reward,ScenarioSlack,TotalFlights,TotalFlightMinutes,FullyDisruptedCount,UncertainCount,AvgAircraftProbability,AvgUncertaintyProbability,TotalAircraft,ScenarioCategory
deterministic_Scenario_00001,DQN Proactive-N,1,-15354.0,0.0,3,0.8348708152770996,9,0,0.5461642905634759,1,3,0.0,-15000,0.0,15.95,-270.0,0,0.322037037037037,19,3775,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00001,DQN Proactive-N,2,-15354.0,0.0,3,0.0331215858459472,9,0,0.5461642905634759,1,3,0.0,-15000,0.0,15.95,-270.0,0,0.322037037037037,19,3775,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00001,DQN Proactive-N,3,-15354.0,0.0,3,0.032628059387207,9,0,0.5461642905634759,1,3,0.0,-15000,0.0,15.95,-270.0,0,0.322037037037037,19,3775,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00001,DQN Proactive-N,4,-15354.0,0.0,3,0.0383639335632324,9,0,0.5461642905634759,1,3,0.0,-15000,0.0,15.95,-270.0,0,0.322037037037037,19,3775,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00001,DQN Proactive-N,5,-15354.0,0.0,3,0.0345759391784668,9,0,0.5461642905634759,1,3,0.0,-15000,0.0,15.95,-270.0,0,0.322037037037037,19,3775,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00001,DQN Proactive-U,1,-15270.0,0.0,3,0.0441854000091552,9,0,0.5461642905634759,0,3,0.0,-15000,0.0,0.0,-270.0,0,0.322037037037037,19,3775,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00001,DQN Proactive-U,2,-15270.0,0.0,3,0.0317122936248779,9,0,0.5461642905634759,0,3,0.0,-15000,0.0,0.0,-270.0,0,0.322037037037037,19,3775,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00001,DQN Proactive-U,3,-15270.0,0.0,3,0.0515801906585693,9,0,0.5461642905634759,0,3,0.0,-15000,0.0,0.0,-270.0,0,0.322037037037037,19,3775,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00001,DQN Proactive-U,4,-15270.0,0.0,3,0.0315155982971191,9,0,0.5461642905634759,0,3,0.0,-15000,0.0,0.0,-270.0,0,0.322037037037037,19,3775,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00001,DQN Proactive-U,5,-15270.0,0.0,3,0.0368247032165527,9,0,0.5461642905634759,0,3,0.0,-15000,0.0,0.0,-270.0,0,0.322037037037037,19,3775,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00001,DQN Reactive,1,-15271.600000000002,0.0,3,0.0302062034606933,9,0,0.5461642905634759,0,3,0.0,-15000,-1.6,0.0,-270.0,0,0.322037037037037,19,3775,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00001,DQN Reactive,2,-15271.600000000002,0.0,3,0.0425398349761962,9,0,0.5461642905634759,0,3,0.0,-15000,-1.6,0.0,-270.0,0,0.322037037037037,19,3775,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00001,DQN Reactive,3,-15271.600000000002,0.0,3,0.0299997329711914,9,0,0.5461642905634759,0,3,0.0,-15000,-1.6,0.0,-270.0,0,0.322037037037037,19,3775,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00001,DQN Reactive,4,-15271.600000000002,0.0,3,0.0272276401519775,9,0,0.5461642905634759,0,3,0.0,-15000,-1.6,0.0,-270.0,0,0.322037037037037,19,3775,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00001,DQN Reactive,5,-15271.600000000002,0.0,3,0.0335743427276611,9,0,0.5461642905634759,0,3,0.0,-15000,-1.6,0.0,-270.0,0,0.322037037037037,19,3775,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00001,DQN Proactive-N,1,-15354.4,0.0,3,0.0344588756561279,9,0,0.5461642905634759,1,3,0.0,-15000,-0.4,15.95,-270.0,0,0.322037037037037,19,3775,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00001,DQN Proactive-N,2,-15354.4,0.0,3,0.0318212509155273,9,0,0.5461642905634759,1,3,0.0,-15000,-0.4,15.95,-270.0,0,0.322037037037037,19,3775,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00001,DQN Proactive-N,3,-15354.4,0.0,3,0.0358262062072753,9,0,0.5461642905634759,1,3,0.0,-15000,-0.4,15.95,-270.0,0,0.322037037037037,19,3775,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00001,DQN Proactive-N,4,-15354.4,0.0,3,0.0306777954101562,9,0,0.5461642905634759,1,3,0.0,-15000,-0.4,15.95,-270.0,0,0.322037037037037,19,3775,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00001,DQN Proactive-N,5,-15354.4,0.0,3,0.0349044799804687,9,0,0.5461642905634759,1,3,0.0,-15000,-0.4,15.95,-270.0,0,0.322037037037037,19,3775,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00001,DQN Proactive-U,1,-15270.0,0.0,3,0.1094467639923095,9,0,0.5461642905634759,0,3,0.0,-15000,0.0,0.0,-270.0,0,0.322037037037037,19,3775,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00001,DQN Proactive-U,2,-15270.0,0.0,3,0.0395295619964599,9,0,0.5461642905634759,0,3,0.0,-15000,0.0,0.0,-270.0,0,0.322037037037037,19,3775,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00001,DQN Proactive-U,3,-15270.0,0.0,3,0.0341758728027343,9,0,0.5461642905634759,0,3,0.0,-15000,0.0,0.0,-270.0,0,0.322037037037037,19,3775,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00001,DQN Proactive-U,4,-15270.0,0.0,3,0.0332980155944824,9,0,0.5461642905634759,0,3,0.0,-15000,0.0,0.0,-270.0,0,0.322037037037037,19,3775,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00001,DQN Proactive-U,5,-15270.0,0.0,3,0.0564982891082763,9,0,0.5461642905634759,0,3,0.0,-15000,0.0,0.0,-270.0,0,0.322037037037037,19,3775,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00001,DQN Reactive,1,-15271.600000000002,0.0,3,0.0416314601898193,9,0,0.5461642905634759,0,3,0.0,-15000,-1.6,0.0,-270.0,0,0.322037037037037,19,3775,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00001,DQN Reactive,2,-15271.600000000002,0.0,3,0.0333151817321777,9,0,0.5461642905634759,0,3,0.0,-15000,-1.6,0.0,-270.0,0,0.322037037037037,19,3775,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00001,DQN Reactive,3,-15271.600000000002,0.0,3,0.0315165519714355,9,0,0.5461642905634759,0,3,0.0,-15000,-1.6,0.0,-270.0,0,0.322037037037037,19,3775,1,0,0.16666666666666666,0.0,6,Deterministic
