Scenario,Model,Seed,TotalReward,TotalDelays,TotalCancelledFlights,ScenarioTime,ScenarioSteps,ScenarioResolvedConflicts,SolutionSlack,TailSwaps,ActualDisruptedFlights,Reward_delay_penalty_total,Reward_cancel_penalty,Reward_inaction_penalty,Reward_proactive_bonus,Reward_time_penalty,Reward_final_conflict_resolution_reward
deterministic_Scenario_00004,myopic,2,-16900.8,127.0,2,0.07090330123901367,11,0,0.5409302325581397,2,2,-6350.0,-10000,0.0,45.25000000000001,-396.0,0
deterministic_Scenario_00004,myopic,3,-16900.8,127.0,2,0.04614114761352539,11,0,0.5409302325581397,2,2,-6350.0,-10000,0.0,45.25000000000001,-396.0,0
deterministic_Scenario_00004,myopic,4,-16900.8,127.0,2,0.04999589920043945,11,0,0.5409302325581397,2,2,-6350.0,-10000,0.0,45.25000000000001,-396.0,0
deterministic_Scenario_00004,myopic,5,-16900.8,127.0,2,0.06212329864501953,11,0,0.5409302325581397,2,2,-6350.0,-10000,0.0,45.25000000000001,-396.0,0
deterministic_Scenario_00004,proactive,1,-24966.1,0.0,5,0.03791189193725586,4,0,0.4475399152818507,0,2,0.0,-25000,0.0,93.90000000000002,-60.0,0
deterministic_Scenario_00004,proactive,2,-24966.1,0.0,5,0.034903764724731445,4,0,0.4475399152818507,0,2,0.0,-25000,0.0,93.90000000000002,-60.0,0
deterministic_Scenario_00004,proactive,3,-24966.1,0.0,5,0.06293392181396484,4,0,0.4475399152818507,0,2,0.0,-25000,0.0,93.90000000000002,-60.0,0
deterministic_Scenario_00004,proactive,4,-24966.1,0.0,5,0.03486204147338867,4,0,0.4475399152818507,0,2,0.0,-25000,0.0,93.90000000000002,-60.0,0
deterministic_Scenario_00004,proactive,5,-24966.1,0.0,5,0.05000495910644531,4,0,0.4475399152818507,0,2,0.0,-25000,0.0,93.90000000000002,-60.0,0
deterministic_Scenario_00004,reactive,1,-16231.5,113.0,2,0.04994082450866699,11,0,0.4978595890410959,2,2,-5650.0,-10000,-1.0,15.450000000000001,-396.0,0
deterministic_Scenario_00004,reactive,2,-16231.5,113.0,2,0.07820558547973633,11,0,0.4978595890410959,2,2,-5650.0,-10000,-1.0,15.450000000000001,-396.0,0
deterministic_Scenario_00004,reactive,3,-16231.5,113.0,2,0.037595272064208984,11,0,0.4978595890410959,2,2,-5650.0,-10000,-1.0,15.450000000000001,-396.0,0
deterministic_Scenario_00004,reactive,4,-16231.5,113.0,2,0.04996824264526367,11,0,0.4978595890410959,2,2,-5650.0,-10000,-1.0,15.450000000000001,-396.0,0
deterministic_Scenario_00004,reactive,5,-16231.5,113.0,2,0.06805706024169922,11,0,0.4978595890410959,2,2,-5650.0,-10000,-1.0,15.450000000000001,-396.0,0
deterministic_Scenario_00004,myopic,1,-25134.700000000004,0.0,5,0.06399893760681152,11,0,0.4771844660194175,0,2,0.0,-25000,0.0,261.3500000000001,-396.0,0
deterministic_Scenario_00004,myopic,2,-25134.700000000004,0.0,5,0.05322384834289551,11,0,0.4771844660194175,0,2,0.0,-25000,0.0,261.3500000000001,-396.0,0
deterministic_Scenario_00004,myopic,3,-25134.700000000004,0.0,5,0.05510282516479492,11,0,0.4771844660194175,0,2,0.0,-25000,0.0,261.3500000000001,-396.0,0
deterministic_Scenario_00004,myopic,4,-25134.700000000004,0.0,5,0.04177236557006836,11,0,0.4771844660194175,0,2,0.0,-25000,0.0,261.3500000000001,-396.0,0
deterministic_Scenario_00004,myopic,5,-25134.700000000004,0.0,5,0.05289173126220703,11,0,0.4771844660194175,0,2,0.0,-25000,0.0,261.3500000000001,-396.0,0
deterministic_Scenario_00004,proactive,1,-35347.8,0.0,7,0.047602176666259766,11,0,0.4200065167807103,1,2,0.0,-35000,0.0,148.20000000000002,-396.0,0
deterministic_Scenario_00004,proactive,2,-35347.8,0.0,7,0.05265617370605469,11,0,0.4200065167807103,1,2,0.0,-35000,0.0,148.20000000000002,-396.0,0
deterministic_Scenario_00004,proactive,3,-35347.8,0.0,7,0.07427430152893066,11,0,0.4200065167807103,1,2,0.0,-35000,0.0,148.20000000000002,-396.0,0
deterministic_Scenario_00004,proactive,4,-35347.8,0.0,7,0.0429224967956543,11,0,0.4200065167807103,1,2,0.0,-35000,0.0,148.20000000000002,-396.0,0
deterministic_Scenario_00004,proactive,5,-35347.8,0.0,7,0.06053876876831055,11,0,0.4200065167807103,1,2,0.0,-35000,0.0,148.20000000000002,-396.0,0
deterministic_Scenario_00004,reactive,1,-25355.800000000003,0.0,5,0.058838844299316406,11,0,0.47233009708737866,0,2,0.0,-25000,-1.2,41.4,-396.0,0
deterministic_Scenario_00004,reactive,2,-25355.800000000003,0.0,5,0.06000328063964844,11,0,0.47233009708737866,0,2,0.0,-25000,-1.2,41.4,-396.0,0
deterministic_Scenario_00004,reactive,3,-25355.800000000003,0.0,5,0.030094623565673828,11,0,0.47233009708737866,0,2,0.0,-25000,-1.2,41.4,-396.0,0
deterministic_Scenario_00004,reactive,4,-25355.800000000003,0.0,5,0.05001235008239746,11,0,0.47233009708737866,0,2,0.0,-25000,-1.2,41.4,-396.0,0
deterministic_Scenario_00004,reactive,5,-25355.800000000003,0.0,5,0.05039668083190918,11,0,0.47233009708737866,0,2,0.0,-25000,-1.2,41.4,-396.0,0
deterministic_Scenario_00004,greedy_reactive,1,24861.9,0.0,1,0.2904059886932373,4,1,0.6077669902912622,1,2,0.0,-5000,-0.6000000000000001,22.450000000000003,-60.0,30000
deterministic_Scenario_00004,greedy_reactive,2,24861.9,0.0,1,0.24918699264526367,4,1,0.6077669902912622,1,2,0.0,-5000,-0.6000000000000001,22.450000000000003,-60.0,30000
deterministic_Scenario_00004,greedy_reactive,3,24861.9,0.0,1,0.24478769302368164,4,1,0.6077669902912622,1,2,0.0,-5000,-0.6000000000000001,22.450000000000003,-60.0,30000
deterministic_Scenario_00004,greedy_reactive,4,24861.9,0.0,1,0.24366354942321777,4,1,0.6077669902912622,1,2,0.0,-5000,-0.6000000000000001,22.450000000000003,-60.0,30000
deterministic_Scenario_00004,greedy_reactive,5,24861.9,0.0,1,0.24474549293518066,4,1,0.6077669902912622,1,2,0.0,-5000,-0.6000000000000001,22.450000000000003,-60.0,30000
deterministic_Scenario_00005,myopic,1,-10215.8,0.0,2,0.0524754524230957,6,0,0.5783570300157977,1,1,0.0,-10000,0.0,10.2,-126.0,0
deterministic_Scenario_00005,myopic,2,-10215.8,0.0,2,0.040468454360961914,6,0,0.5783570300157977,1,1,0.0,-10000,0.0,10.2,-126.0,0
deterministic_Scenario_00005,myopic,3,-10215.8,0.0,2,0.04954385757446289,6,0,0.5783570300157977,1,1,0.0,-10000,0.0,10.2,-126.0,0
deterministic_Scenario_00005,myopic,4,-10215.8,0.0,2,0.05054306983947754,6,0,0.5783570300157977,1,1,0.0,-10000,0.0,10.2,-126.0,0
deterministic_Scenario_00005,myopic,5,-10215.8,0.0,2,0.03368115425109863,6,0,0.5783570300157977,1,1,0.0,-10000,0.0,10.2,-126.0,0
deterministic_Scenario_00005,proactive,1,-35055.399999999994,0.0,7,0.0647125244140625,6,0,0.4586748633879781,0,1,0.0,-35000,0.0,70.7,-126.0,0
deterministic_Scenario_00005,proactive,2,-35055.399999999994,0.0,7,0.03230690956115723,6,0,0.4586748633879781,0,1,0.0,-35000,0.0,70.7,-126.0,0
deterministic_Scenario_00005,proactive,3,-35055.399999999994,0.0,7,0.03475451469421387,6,0,0.4586748633879781,0,1,0.0,-35000,0.0,70.7,-126.0,0
deterministic_Scenario_00005,proactive,4,-35055.399999999994,0.0,7,0.04958963394165039,6,0,0.4586748633879781,0,1,0.0,-35000,0.0,70.7,-126.0,0
deterministic_Scenario_00005,proactive,5,-35055.399999999994,0.0,7,0.03366255760192871,6,0,0.4586748633879781,0,1,0.0,-35000,0.0,70.7,-126.0,0
deterministic_Scenario_00005,reactive,1,-13725.6,170.0,1,0.04983329772949219,6,0,0.6396713615023474,1,1,-8500.0,-5000,-0.4,0.75,-126.0,0
deterministic_Scenario_00005,reactive,2,-13725.6,170.0,1,0.04991626739501953,6,0,0.6396713615023474,1,1,-8500.0,-5000,-0.4,0.75,-126.0,0
deterministic_Scenario_00005,reactive,3,-13725.6,170.0,1,0.04992032051086426,6,0,0.6396713615023474,1,1,-8500.0,-5000,-0.4,0.75,-126.0,0
deterministic_Scenario_00005,reactive,4,-13725.6,170.0,1,0.03366446495056152,6,0,0.6396713615023474,1,1,-8500.0,-5000,-0.4,0.75,-126.0,0
deterministic_Scenario_00005,reactive,5,-13725.6,170.0,1,0.06733393669128418,6,0,0.6396713615023474,1,1,-8500.0,-5000,-0.4,0.75,-126.0,0
deterministic_Scenario_00005,myopic,1,-14993.5,0.0,3,0.01859307289123535,3,0,0.579644533869886,0,1,0.0,-15000,0.0,42.5,-36.0,0
deterministic_Scenario_00005,myopic,2,-14993.5,0.0,3,0.05030536651611328,3,0,0.579644533869886,0,1,0.0,-15000,0.0,42.5,-36.0,0
deterministic_Scenario_00005,myopic,3,-14993.5,0.0,3,0.04579472541809082,3,0,0.579644533869886,0,1,0.0,-15000,0.0,42.5,-36.0,0
deterministic_Scenario_00005,myopic,4,-14993.5,0.0,3,0.029108524322509766,3,0,0.579644533869886,0,1,0.0,-15000,0.0,42.5,-36.0,0
deterministic_Scenario_00005,myopic,5,-14993.5,0.0,3,0.03919219970703125,3,0,0.579644533869886,0,1,0.0,-15000,0.0,42.5,-36.0,0
